"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","04","1000 100","73269090","--- Other","Australia","7.0","UN","1.0","1.0","1197.8","50.7710175396953","0.0","0.0"
"2017","04","1000 100","34060000","Candles, tapers and the like","Australia","","","13.0","12.0","1194.36","50.6252066360916","0.0","0.0"
"2017","04","1000 100","11042900","---Of other cereals","South Africa","","","54.0","50.0","1153.68","48.9009079271963","0.0","0.0"
"2017","04","1000 100","97011000","-PAINTINGS, DRAWINGS AND PASTELS EXECUTED ENTIRELY BY HAND","Sweden","10.0","UN","27.5","25.0","1149.8","48.7364467917363","0.0","0.0"
"2017","04","1000 100","87163100","--TANKER TRAILERS AND TANKER SEMI-TRAILERS","South Sudan","6.0","UN","72.0","72.0","1103.81","46.787073693848","0.0","0.0"
"2017","04","1000 100","49011000","-Printed books, brochures, leaflets, etc, in single sheets","United Kingdom","","","10.0","7.0","1004.09","42.560252964963","0.0","0.0"
"2017","04","1000 100","19059020","---Fresh Injera","Australia","","","72.0","72.0","995.57","42.1991166572003","0.0","0.0"
"2017","04","1000 100","12129300","--SUGAR CANE","Djibouti","","","110.0","108.0","992.23","42.0575444426548","0.0","0.0"
"2017","04","1000 100","12040000","Linseed","Finland","","","10.0","5.0","969.08","41.0762879256703","0.0","0.0"
"2017","04","1000 100","09083200","--CRUSHED OR GROUND","Australia","","","115.0","115.0","927.59","39.3176558354032","0.0","0.0"
"2017","04","1000 100","14049000","Vegetable products, nes","Australia","","","160.0","160.0","921.83","39.0735073456481","0.0","0.0"
"2017","04","1000 100","37079000","-other","South Sudan","","","12.0","12.0","919.84","38.989157433389","0.0","0.0"
"2017","04","1000 100","09109900","Other spices, nes","Norway","","","16.0","15.0","864.21","36.6311747102856","0.0","0.0"
"2017","04","1000 100","79039000","-Other","India","","","24947.5","24947.5","863.18","36.5875162129856","0.0","0.0"
"2017","04","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Kenya","1000.0","UN","12.0","5.0","832.68","35.29471605022","0.0","0.0"
"2017","04","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Netherlands","","","10.0","5.0","818.58","34.697060893007","0.0","0.0"
"2017","04","1000 101","24022000","Cigarettes containing tobacco","Germany","260.0","PKT","5.19","4.55","805.03","34.1227185256144","0.0","0.0"
"2017","04","1000 100","09103000","Turmeric (curcuma)","Djibouti","","","50.0","49.0","732.42","31.0450064004205","0.0","0.0"
"2017","04","1000 100","02069000","Frozen edible offal of sheep, goats, horses...","United Arab Emirates","","","8.0","8.0","700.58","29.6954078042743","0.0","0.0"
"2017","04","1000 100","97011000","-PAINTINGS, DRAWINGS AND PASTELS EXECUTED ENTIRELY BY HAND","Canada","5.0","UN","2.0","1.0","697.38","29.5597697544104","0.0","0.0"
"2017","04","1000 100","35069900","--other","South Sudan","","","10.0","10.0","689.88","29.2418680750418","0.0","0.0"
"2017","04","1000 100","46021990","---Other","United Kingdom","14.0","UN","13.0","12.0","643.89","27.2924949771535","0.0","0.0"
"2017","04","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Australia","","","4.0","4.0","629.33","26.6753418502725","0.0","0.0"
"2017","04","1000 100","73029000","-Other","Switzerland","","","300.0","200.0","597.89","25.3426980103594","0.0","0.0"
"2017","04","1000 100","73269090","--- Other","Sweden","50.0","UN","52.0","50.0","576.84","24.4504539635981","0.0","0.0"
"2017","04","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","Canada","","","6.0","5.0","576.84","24.4504539635981","0.0","0.0"
"2017","04","1000 100","57050000","OTHER CARPETS AND OTHER TEXTILE FLOOR COVEINGS, NES","Australia","10.0","M2","46.0","46.0","530.05","22.4671713532439","0.0","0.0"
"2017","04","1000 100","33051090","---other","Somalia","10.0","LTR","27.7","24.0","496.71","21.053992421224","0.0","0.0"
"2017","04","1000 100","92060010","---Hand made","United Kingdom","4.0","UN","9.0","8.0","459.92","19.4945787166945","0.0","0.0"
"2017","04","1000 100","27101200","--LIGHT OILS AND PREPARATIONS","France","","","5.0","5.0","373.95","15.8505777333186","0.0","0.0"
"2017","04","1000 100","19019010","--- OTHER FOOD PREPARATION OF FLOUR , ETC ,MALT EXTRACT","Australia","","","100.0","100.0","345.68","14.6523003365519","0.0","0.0"
"2017","04","1000 100","92060010","---Hand made","Australia","2.0","UN","5.0","5.0","345.68","14.6523003365519","0.0","0.0"
"2017","04","1000 100","66020090","--- Other","United Kingdom","11.0","UN","8.0","7.0","344.94","14.6209340375209","0.0","0.0"
"2017","04","1000 100","44219090","--- OTHER","United Kingdom","1.0","UN","4.0","4.0","229.96","9.74728935834725","0.0","0.0"
"2017","04","1000 100","73239400","Table, kitchen or household articles... of iron or steel, enamelled","United Kingdom","10.0","UN","4.0","3.0","229.96","9.74728935834725","0.0","0.0"
"2017","04","1000 100","09061100","--Cinnamon(cinnamomum Zeylanicum Blume)","Australia","","","25.0","25.0","201.65","8.54731648595722","0.0","0.0"
"2017","04","1000 100","95049000","-Other","United Kingdom","1.0","UN","4.0","4.0","183.96","7.79749239155314","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United States","","","3518716.56","3474030.0","469900638.83","19917626.962725","0.0","0.0"
"2017","05","1000 100","71081300","--Other Semi-manufacturedforms gold (incl. gold plated with platinum), non-monetary","Switzerland","","","650.8","573.87","413113079.77","17510578.9104026","0.0","0.0"
"2017","05","1071 100","07099900","--OTHER","Somalia","","","3925631.0","3413392.0","394469147.54","16720320.5949424","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","China","","","14201322.0","14174000.0","367921139.64","15595033.0889023","0.0","0.0"
"2017","05","1071 100","06031100","--Roses","Netherlands","","","4364955.0","3801080.04","355893429.56","15085215.8577835","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Saudi Arabia","","","3518232.8","3461760.0","332211201.5","14081399.8482549","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","3070752.0","3052800.0","222458084.14","9429306.47163045","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","2307441.5","2296800.0","178365995.1","7560379.91793898","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","1918308.5","1894440.0","167676966.59","7107305.23605259","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","1698159.5","1678700.0","151961703.97","6441184.11890371","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Israel","","","5533173.2","5522000.0","146067861.03","6191362.4430956","0.0","0.0"
"2017","05","1071 100","07099900","--OTHER","Djibouti","","","710111.0","676280.16","116809642.45","4951197.53350684","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","1085147.75","1071600.0","115753317.62","4906423.20851807","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","1175704.4","1161000.0","115727319.51","4905321.22947415","0.0","0.0"
"2017","05","1000 100","02045000","Fresh, chilled or frozen goat meat","United Arab Emirates","","","846738.9","825484.09","108339182.33","4592161.06721713","0.0","0.0"
"2017","05","1000 100","10051000","Maize seed","Kenya","","","12612600.0","12600000.0","104340756.56","4422680.23160197","0.0","0.0"
"2017","05","1071 100","10051000","Maize seed","Kenya","","","11691680.0","11680000.0","97437245.04","4130061.84416884","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","1405860.0","1388400.0","95821959.24","4061594.9017048","0.0","0.0"
"2017","05","1000 100","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","667030.9","653276.18","86563016.86","3669137.12413425","0.0","0.0"
"2017","05","1000 100","07132000","Dried chickpeas, shelled","Iran, Islamic Republic of","","","3366720.0","3360000.0","73965503.2","3135167.69101652","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","820640.0","810000.0","72938068.93","3091617.94703334","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Kingdom","","","524405.5","517800.0","72869871.44","3088727.26748671","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Australia","","","583524.5","576060.0","67452151.28","2859086.95585829","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","922281.0","910800.0","66354966.14","2812580.68938039","0.0","0.0"
"2017","05","1000 100","07132000","Dried chickpeas, shelled","United Arab Emirates","","","2765520.0","2760000.0","62107618.84","2632548.84410949","0.0","0.0"
"2017","05","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Saudi Arabia","","","840420.0","828000.0","55338692.22","2345635.09210671","0.0","0.0"
"2017","05","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Nigeria","107080.0","UN","24479.45","22281.46","53595621.07","2271751.72599418","0.0","0.0"
"2017","05","3052 505","64059000","-Other","United States","214532.0","2UN","160712.0","91914.0","49807995.98","2111206.0757369","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sudan","","","977167.0","968460.0","49642892.66","2104207.85937725","0.0","0.0"
"2017","05","1000 100","12079990","--OTHER","United States","","","2266524.0","2262000.0","46991472.27","1991822.39341816","0.0","0.0"
"2017","05","1071 100","07019000","Other potatoes, fresh or chilled","Somalia","","","6392881.0","6334521.0","42390271.05","1796791.78075805","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Saudi Arabia","","","695160.0","684000.0","42252637.5","1790957.92253372","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Kenya","","","4538958.1","4536340.0","39309593.49","1666211.43810242","0.0","0.0"
"2017","05","1071 100","01022910","---OX","Somalia","2768.0","UN","886800.0","886800.0","38248749.34","1621245.55319131","0.0","0.0"
"2017","05","1071 100","06031900","--Other cut flowers","Netherlands","","","369274.46","325906.54","36810948.75","1560301.65690355","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","United Arab Emirates","","","1370736.0","1368000.0","35469693.43","1503450.01441154","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Turkey","","","1142280.0","1140000.0","30766015.73","1304075.74240639","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","398552.0","393600.0","29116256.73","1234147.58818593","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Kingdom","","","237600.0","237600.0","28793326.75","1220459.59045786","0.0","0.0"
"2017","05","3052 505","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","93636.45","91666.15","27371202.46","1160180.16378295","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","China","","","265474.55","262050.0","25570677.37","1083861.5038021","0.0","0.0"
"2017","05","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Kenya","37800.0","UN","10135.4","8994.87","24308480.49","1030360.902756","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China","","","185293.66","182400.0","24290597.47","1029602.89714397","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United States","","","194440.0","192000.0","23250830.52","985530.409203042","0.0","0.0"
"2017","05","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Togo","49600.0","UN","10505.83","9601.36","22996036.81","974730.496096167","0.0","0.0"
"2017","05","1000 100","09041100","Dried pepper (excl. crushed or ground)","Sudan","","","410999.0","409350.0","22317069.6","945951.187256805","0.0","0.0"
"2017","05","1071 100","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","9721000.0","9721000.0","22150285.65","938881.734217241","0.0","0.0"
"2017","05","1071 100","07020000","Tomatoes fresh or chilled","Somalia","","","3088356.0","2574928.0","21373373.99","905950.864692568","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Arab Emirates","","","1178544.0","1176000.0","21253759.3","900880.769915481","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","199292.0","196800.0","21215072.7","899240.965234272","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Israel","","","270945.0","267600.0","20434119.98","866138.807741542","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","India","","","1295916.0","1293000.0","20228231.01","857411.814498012","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","194224.0","192000.0","19157684.06","812034.658064954","0.0","0.0"
"2017","05","1000 100","07132000","Dried chickpeas, shelled","Turkey","","","769536.0","768000.0","19018297.78","806126.507065895","0.0","0.0"
"2017","05","3052 505","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","Germany","246304.0","UN","71505.42","56674.42","18979795.03","804494.49521452","0.0","0.0"
"2017","05","1071 100","06031100","--Roses","Saudi Arabia","","","237964.0","206484.28","18488046.73","783650.813828299","0.0","0.0"
"2017","05","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Burkina Faso","66120.0","UN","13281.35","12185.71","17848058.93","756523.720975577","0.0","0.0"
"2017","05","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","43630.74","42789.86","17694159.61","750000.407338018","0.0","0.0"
"2017","05","1000 100","07133100","Dried beans, shelled","Indonesia","","","722880.0","720000.0","17175220.56","728004.194606692","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Netherlands","","","117902.65","116400.0","17107832.9","725147.841235663","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","272256.0","268800.0","16944697.59","718233.042700554","0.0","0.0"
"2017","05","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","China","","","231022.0","230000.0","16872266.23","715162.902569493","0.0","0.0"
"2017","05","1071 100","06031100","--Roses","United Kingdom","","","211105.0","185772.4","16682249.99","707108.704995719","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Finland","","","135600.0","134400.0","16244186.14","688540.540517629","0.0","0.0"
"2017","05","1071 100","01041000","LIVE SHEEP","Saudi Arabia","10728.0","UN","275700.0","275700.0","16237839.59","688271.529997202","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Arab Emirates","","","252589.8","248820.0","15853471.81","671979.374962911","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Viet Nam","","","571140.0","570000.0","15627776.64","662412.858487127","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Somalia","","","1039775.54","1037700.0","15012989.6","636353.94749112","0.0","0.0"
"2017","05","1000 100","07132000","Dried chickpeas, shelled","India","","","601200.0","600000.0","14850964.8","629486.220021872","0.0","0.0"
"2017","05","1000 100","71039100","--RUBIES, SAPPHIRES AND EMERALDS","United Arab Emirates","685.0","KT","685.0","621.0","14342678.1","607941.527284441","0.0","0.0"
"2017","05","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Rwanda","39780.0","UN","8164.14","7442.07","14225686.13","602982.601453023","0.0","0.0"
"2017","05","1000 100","71031000","-Unworked or simply sawn or roughly shaped","India","","","80.51","69.96","14187723.37","601373.478098694","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Russian Federation","","","817617.6","707904.0","14144717.65","599550.599350633","0.0","0.0"
"2017","05","3052 505","52094200","--Denim","Turkey","","","200599.4","198227.5","14043633.35","595265.950186926","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","676350.0","675000.0","13764468.65","583433.026593535","0.0","0.0"
"2017","05","3052 506","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","China","33420.0","2UN","32196.48","17599.54","13517636.44","572970.576716033","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Latvia","","","94770.0","93600.0","13479191.16","571341.00083926","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Greece","","","494988.0","494000.0","13235682.45","561019.423792609","0.0","0.0"
"2017","05","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","33829515.0","UN","58685.0","45382.0","13207686.68","559832.770152847","0.0","0.0"
"2017","05","1071 100","07132000","Dried chickpeas, shelled","India","","","480960.0","480000.0","12638185.92","535693.403752088","0.0","0.0"
"2017","05","1000 100","01022910","---OX","Somalia","889.0","UN","285230.0","285230.0","12436575.06","527147.746289028","0.0","0.0"
"2017","05","1071 100","01041000","LIVE SHEEP","Djibouti","8383.0","UN","217192.0","217192.0","12432859.79","526990.267546053","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","South Africa","","","625248.0","624000.0","11924613.25","505447.277066149","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Japan","","","380863.65","380000.0","11716585.61","496629.632251337","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sweden","","","119568.0","118800.0","11638871.9","493335.589728809","0.0","0.0"
"2017","05","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Viet Nam","","","175215.6","172000.0","11071374.62","469281.144615593","0.0","0.0"
"2017","05","1071 100","01022910","---OX","United Arab Emirates","783.0","UN","274050.0","274050.0","10850547.78","459920.981510838","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","South Africa","","","116064.5","114600.0","10724163.71","454563.95376438","0.0","0.0"
"2017","05","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Senegal","26120.0","UN","5846.97","5325.18","10681893.76","452772.262018803","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Saudi Arabia","","","399865.0","399050.0","10670099.74","452272.350183535","0.0","0.0"
"2017","05","1000 100","09103000","Turmeric (curcuma)","India","","","437796.0","436500.0","10474929.22","443999.678707369","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Russian Federation","","","97216.0","96000.0","10393041.67","440528.720085452","0.0","0.0"
"2017","05","1000 101","12074090","--OTHER","Turkey","","","380912.0","380000.0","10366649.28","439410.028738312","0.0","0.0"
"2017","05","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Hong Kong","","","24307.12","23710.69","10235441.38","433848.533837455","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Singapore","","","380760.0","380000.0","10136878.29","429670.750926154","0.0","0.0"
"2017","05","1000 100","12072100","--SEED","China","","","495990.0","495000.0","10060661.16","426440.143776333","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Hong Kong","","","380760.0","380000.0","10015237.44","424514.773526844","0.0","0.0"
"2017","05","1000 100","02021000","Frozen bovine carcasses and half carcasses","United Arab Emirates","","","118860.0","118785.1","9958031.25","422089.981010673","0.0","0.0"
"2017","05","1071 100","06031100","--Roses","Norway","","","121860.0","107236.8","9955977.21","422002.916641941","0.0","0.0"
"2017","05","1000 100","10089090","--- other cereals","Singapore","","","380760.0","380000.0","9939794.14","421316.966624562","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Kingdom","","","501500.0","500000.0","9938197.55","421249.292138927","0.0","0.0"
"2017","05","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","11509.4","10920.9","9738901.2","412801.73955799","0.0","0.0"
"2017","05","1000 100","07129090","---Other vegetables","India","","","13813.8","11742.05","9505137.09","402893.205805309","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","155520.0","153600.0","9469084.9","401365.06557252","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Iran, Islamic Republic of","","","601200.0","600000.0","9269552.88","392907.523673078","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sweden","","","134400.0","134400.0","8973733.65","380368.666338875","0.0","0.0"
"2017","05","3052 505","42034000","-other clothing accessories","United States","107208.0","2UN","19792.0","18784.05","8723296.77","369753.425708497","0.0","0.0"
"2017","05","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","14430.5","14035.0","8653238.88","366783.889590627","0.0","0.0"
"2017","05","1071 100","52030000","Cotton, carded or combed.","Swaziland","","","225040.0","221603.5","8370538.42","354801.09612499","0.0","0.0"
"2017","05","1000 100","01041000","LIVE SHEEP","Bahrain","5700.0","UN","141000.0","141000.0","8161077.6","345922.703266334","0.0","0.0"
"2017","05","1000 100","19059020","---Fresh Injera","United States","","","160054.0","149364.0","7948307.76","336904.051339002","0.0","0.0"
"2017","05","1000 100","54076900"," -- Other","Iran, Islamic Republic of","478327.0","M","109851.6","107759.5","7912471.1","335385.04675274","0.0","0.0"
"2017","05","1071 100","01022910","---OX","Djibouti","558.0","UN","194620.0","194620.0","7741809.48","328151.231339171","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","New Zealand","","","54705.0","54000.0","7671612.51","325175.80005256","0.0","0.0"
"2017","05","1000 100","52030000","Cotton, carded or combed.","Bangladesh","","","202500.0","200000.0","7562311.33","320542.862895364","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","El Salvador","","","480960.0","480000.0","7499984.39","317901.017709243","0.0","0.0"
"2017","05","3052 505","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","United Arab Emirates","20000.0","2UN","32000.0","30000.0","7419128.77","314473.799391324","0.0","0.0"
"2017","05","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","13498.0","13042.0","7383159.15","312949.159044091","0.0","0.0"
"2017","05","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","14264.2","13646.5","7377965.57","312729.019336899","0.0","0.0"
"2017","05","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Greece","","","87435.63","87060.0","7301373.66","309482.526428226","0.0","0.0"
"2017","05","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Thailand","","","4387.0","3912.0","7040991.7","298445.744780054","0.0","0.0"
"2017","05","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Hong Kong","","","53.15","44.3","6979943.87","295858.117089547","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Yemen","","","280560.0","280000.0","6880313.74","291635.105670518","0.0","0.0"
"2017","05","1000 100","10082100","--SEED","Kenya","","","1215000.0","1215000.0","6611186.25","280227.628199151","0.0","0.0"
"2017","05","1000 100","07129090","---Other vegetables","Israel","","","9170.0","7794.5","6308360.53","267391.78753995","0.0","0.0"
"2017","05","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Iraq","","","58170.0","58000.0","6264834.18","265546.840905045","0.0","0.0"
"2017","05","1000 101","10059000","Maize (excl. seed)","Kenya","","","1002400.0","1000000.0","6136480.24","260106.316494435","0.0","0.0"
"2017","05","1071 100","01041000","LIVE SHEEP","Bahrain","4000.0","UN","100000.0","100000.0","6020768.0","255201.634438501","0.0","0.0"
"2017","05","1071 100","06031900","--Other cut flowers","Japan","","","49983.58","43958.52","5999239.14","254289.093005315","0.0","0.0"
"2017","05","1000 100","01041000","LIVE SHEEP","Djibouti","4084.0","UN","99369.0","99369.0","5979867.56","253467.991963446","0.0","0.0"
"2017","05","1000 100","12079990","--OTHER","Germany","","","260228.0","260000.0","5976812.75","253338.508066225","0.0","0.0"
"2017","05","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","4358.0","4190.0","5944132.85","251953.308720679","0.0","0.0"
"2017","05","1000 100","07132000","Dried chickpeas, shelled","Jordan","","","216624.0","216000.0","5933320.99","251495.027593866","0.0","0.0"
"2017","05","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Egypt","","","721440.0","720000.0","5921376.42","250988.734412221","0.0","0.0"
"2017","05","1071 100","06031100","--Roses","United Arab Emirates","","","73650.95","64786.44","5824967.34","246902.253287103","0.0","0.0"
"2017","05","1000 100","19059020","---Fresh Injera","United Arab Emirates","","","168232.0","159917.0","5796616.95","245700.568408203","0.0","0.0"
"2017","05","1000 100","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Germany","182536.0","UN","30048.79","26717.0","5779421.7","244971.715227914","0.0","0.0"
"2017","05","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","36450.0","36000.0","5702339.78","241704.452318987","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Turkey","","","312624.0","312000.0","5690755.04","241213.41121218","0.0","0.0"
"2017","05","1000 100","01022910","---OX","Djibouti","402.0","UN","138580.0","138580.0","5580755.4","236550.868507388","0.0","0.0"
"2017","05","1000 100","02021000","Frozen bovine carcasses and half carcasses","Bahrain","","","60448.6","60377.6","5541441.98","234884.494875425","0.0","0.0"
"2017","05","1071 100","01022910","---OX","Bahrain","397.0","UN","133637.44","133637.44","5511501.84","233615.425437221","0.0","0.0"
"2017","05","3052 505","61112000","-Babies' garments, etc, of cotton, knitted or crocheted","United States","1003858.0","UN","63199.39","51517.82","5420027.04","229738.093098566","0.0","0.0"
"2017","05","3052 505","64059000","-Other","Canada","19745.0","2UN","18049.0","11637.0","5317073.34","225374.205881605","0.0","0.0"
"2017","05","1000 100","12074090","--OTHER","Mexico","","","190380.0","190000.0","5284378.8","223988.38599198","0.0","0.0"
"2017","05","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Malaysia","","","192624.0","192000.0","5277088.8","223679.385559634","0.0","0.0"
"2017","05","1000 100","12079990","--OTHER","China","","","265530.0","265000.0","5274669.27","223576.829206263","0.0","0.0"
"2017","05","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Bulgaria","","","240480.0","240000.0","4895003.52","207483.978603098","0.0","0.0"
"2017","05","1000 100","10089090","--- other cereals","Turkey","","","190380.0","190000.0","4870967.49","206465.16602945","0.0","0.0"
