"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"1998","05069000","Bones and horn-cores (excl. Ossein...)","United Germany","","","15000.0","36416.0","5117.63"
"1998","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Djibouti","","","2987.0","35755.0","5024.73"
"1998","10030000","Barley","Israel","","","13050.0","35447.0","4981.45"
"1998","97050000","Collections and collector's pieces of zoological... Interest","United Germany","","","3228.0","34968.0","4914.13"
"1998","22041000","Champagne and sparkling wine","Netherlands","2700.0","Lit.","4500.0","33904.0","4764.61"
"1998","97060000","Antiques of an age exceeding 100 years","United States","","","2250.0","33802.0","4750.27"
"1998","12079900","Other oil seeds and oleaginous fruits, nes","Israel","","","7000.0","33187.0","4663.85"
"1998","07134000","Dried lentils, shelled","Israel","","","9850.0","33076.0","4648.25"
"1998","05071010","---ivory of elephant tasks,unworked","United States","","","28.0","32023.0","4500.27"
"1998","02045000","Fresh, chilled or frozen goat meat","Oman","","","2000.0","30591.0","4299.02"
"1998","10082000","Millet","Israel","","","7600.0","30370.0","4267.97"
"1998","09109900","Other spices, nes","Djibouti","","","4090.0","29311.0","4119.14"
"1998","62059000","Men's or boys' shirts of other textiles, nes","Greece","310.0","No.","468.0","27997.0","3934.48"
"1998","30023000","Vaccines for veterinary medicine","Kenya","","","1500.0","27899.0","3920.71"
"1998","97050000","Collections and collector's pieces of zoological... Interest","Australia","","","2257.0","27364.0","3845.53"
"1998","09083000","Cardamoms","United States","","","1000.0","26634.0","3742.94"
"1998","07070000","Cucumbers and gherkins, fresh or chilled","Yemen","","","4950.0","26321.0","3698.95"
"1998","09041200","Pepper, crushed or ground","Saudi Arabia","","","920.0","25512.0","3585.26"
"1998","05069000","Bones and horn-cores (excl. Ossein...)","Djibouti","","","20000.0","25232.0","3545.91"
"1998","09041200","Pepper, crushed or ground","United States","","","900.0","25068.0","3522.86"
"1998","05111000","Bovine semen","Italy","","","10.0","24960.0","3507.69"
"1998","02013000","Fresh or chilled boneless bovine meat","United Arab Emirates","","","2000.0","24808.0","3486.33"
"1998","42031000","Articles of apparel of leather","Egypt","","","65.0","24245.0","3407.21"
"1998","62041200","Women's or girls' suits of cotton","Saudi Arabia","400.0","No.","239.0","24150.0","3393.86"
"1998","04090000","Natural honey","Yemen","","","809.0","23696.0","3330.05"
"1998","10040000","Oats","Israel","","","6300.0","22290.0","3132.47"
"1998","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","Hong Kong","","","0.0","22000.0","3091.71"
"1998","02102000","Meat of bovine animals, salted... Or smoked","United Arab Emirates","","","1450.0","20990.0","2949.77"
"1998","97060000","Antiques of an age exceeding 100 years","France","","","16.0","20871.0","2933.05"
"1998","12102000","Hop cones, ground, powdered or in pellets; lupulin","United Arab Emirates","","","1500.0","20357.0","2860.82"
"1998","14049000","Vegetable products, nes","Egypt","","","90.0","20276.0","2849.43"
"1998","69120000","Ceramic tableware... Other household articles (excl. Porcelain or china)","United States","","","220.0","19232.0","2702.72"
"1998","04050000","Butter and other fats and oils derived from milk","Saudi Arabia","","","500.0","19171.0","2694.15"
"1998","12129200","Sugar cane, fresh, dried, chilled or frozen","Djibouti","","","6426.0","18400.0","2585.79"
"1998","62041200","Women's or girls' suits of cotton","Djibouti","503.0","No.","325.0","18387.0","2583.97"
"1998","08045000","Guavas, mangoes and mangosteens, fresh or dried","Saudi Arabia","","","4735.0","18354.0","2579.33"
"1998","14049000","Vegetable products, nes","United Germany","","","97.0","16576.0","2329.46"
"1998","14049000","Vegetable products, nes","Netherlands","","","64.0","14572.0","2047.84"
"1998","11029000","Other cereal flour, nes","Djibouti","","","6650.0","14184.0","1993.31"
"1998","97050000","Collections and collector's pieces of zoological... Interest","Greece","","","239.0","13509.0","1898.45"
"1998","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","United States","","","200.0","12976.0","1823.55"
"1998","44190000","Tableware and kitchenware, of wood","Netherlands","","","400.0","10935.0","1536.72"
"1998","62149000","Shawls, scarves, mufflers, mantillas, veils, etc, of other textiles, nes","Djibouti","548.0","No.","157.0","10640.0","1495.26"
"1998","02012000","Fresh or chilled unboned bovine meat (excl. Carcasses)","Oman","","","750.0","10145.0","1425.7"
"1998","97050000","Collections and collector's pieces of zoological... Interest","South Africa","","","1630.0","9710.0","1364.57"
"1998","09041100","Dried pepper (excl. Crushed or ground)","Israel","","","400.0","9675.0","1359.65"
"1998","62041200","Women's or girls' suits of cotton","Yemen","110.0","No.","243.0","9649.0","1356.0"
"1998","09109900","Other spices, nes","Israel","","","1079.0","9607.0","1350.09"
"1998","19059090","--- other bread ,rice paper ,cakes ,etc ,nes","United Arab Emirates","","","1780.0","9541.0","1340.82"
"1998","04050000","Butter and other fats and oils derived from milk","Djibouti","","","229.0","9393.0","1320.02"
"1998","12022000","Shelled ground-nuts, not roasted or otherwise cooked","Djibouti","","","1350.0","9039.0","1270.27"
"1998","07096000","Fruits of genus capiscum or pimenta, fresh or chilled","Netherlands","","","3827.0","8888.0","1249.05"
"1998","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. Lamb)","Oman","","","500.0","8506.0","1195.37"
"1998","64032000","Sandles, with leather soles and straps (over instep, around big toe)","Uganda","100.0","Pair","100.0","8404.0","1181.03"
"1998","04070000","Birds' eggs, in shell, fresh, preserved or cooked","Djibouti","7128.0","No.","297.0","8205.0","1153.07"
"1998","07109000","Mixtures of vegetables, frozen","Djibouti","","","5096.0","8016.0","1126.51"
"1998","41090000","Patent leather and patent laminated leather; metallized leather","South Africa","","","129.0","7910.0","1111.61"
"1998","97050000","Collections and collector's pieces of zoological... Interest","Belgium","","","511.0","7750.0","1089.13"
"1998","57011000","Carpets and other textile floor coverings, of wool..., knotted","Great Britain","5.0","Mt.sq.","120.0","7436.0","1045.0"
"1998","09109900","Other spices, nes","Saudi Arabia","","","321.0","7377.0","1036.71"
"1998","62149000","Shawls, scarves, mufflers, mantillas, veils, etc, of other textiles, nes","United States","200.0","No.","24.0","7254.0","1019.42"
"1998","09013000","Coffee husks and skins","Israel","","","2000.0","7001.0","983.87"
"1998","30023000","Vaccines for veterinary medicine","Bangladesh","","","1220.0","6395.16","898.73"
"1998","97060000","Antiques of an age exceeding 100 years","United Germany","","","289.0","6162.0","865.96"
"1998","42031000","Articles of apparel of leather","Italy","","","10.0","6087.0","855.42"
"1998","14049000","Vegetable products, nes","Switzerland","","","27.0","6063.0","852.05"
"1998","04090000","Natural honey","Kuwait","","","250.0","5868.2","824.67"
"1998","13012000","Natural gum arabic","Israel","","","500.0","5767.0","810.45"
"1998","40111000","New pneumatic tyres, of rubber of a kind used on motor cars","Djibouti","5.0","No.","300.0","5764.0","810.03"
"1998","09092000","Seeds of coriander","Israel","","","300.0","5734.0","805.81"
"1998","12075000","Mustard seeds","Israel","","","1000.0","5629.0","791.06"
"1998","42031000","Articles of apparel of leather","Israel","","","15.0","5520.0","775.74"
"1998","97050000","Collections and collector's pieces of zoological... Interest","Great Britain","","","217.0","5470.0","768.71"
"1998","04090000","Natural honey","Djibouti","","","193.0","5317.0","747.21"
"1998","64032000","Sandles, with leather soles and straps (over instep, around big toe)","Yemen","60.0","Pair","40.0","4800.0","674.56"
"1998","09109900","Other spices, nes","United States","","","200.0","4325.0","607.8"
"1998","11029000","Other cereal flour, nes","Saudi Arabia","","","320.0","4324.0","607.66"
"1998","07132000","Dried chickpeas, shelled","Djibouti","","","1250.0","4240.0","595.86"
"1998","57019000","Carpets and other textile floor coverings, of other textiles, knotted","United States","24.0","Mt.sq.","20.0","4214.0","592.2"
"1998","08053000","Lemons and limes, fresh or dried","Saudi Arabia","","","2890.0","4201.0","590.38"
"1998","07111000","Onions provisionally preserved, not for immediate consumption","Djibouti","","","2744.0","4185.0","588.13"
"1998","04050000","Butter and other fats and oils derived from milk","Great Britain","","","90.0","4092.0","575.06"
"1998","05079000","Tortoise-shell, whalebone and whalebone-hair, etc, unworked","Thailand","","","95.0","4000.0","562.13"
"1998","11041200","Rolled or flaked oat grains","Israel","","","1700.0","3977.0","558.9"
"1998","07096000","Fruits of genus capiscum or pimenta, fresh or chilled","United Germany","","","1744.0","3886.0","546.11"
"1998","57011000","Carpets and other textile floor coverings, of wool..., knotted","United Germany","13.0","Mt.sq.","80.0","3842.0","539.93"
"1998","52010000","Cotton, not carded or combed","Djibouti","","","280.0","3826.0","537.68"
"1998","10030000","Barley","Djibouti","","","2000.0","3641.0","511.68"
"1998","11029000","Other cereal flour, nes","United Germany","","","50.0","3624.0","509.29"
"1998","33053000","Hair lacquers","United Arab Emirates","","","1000.0","3432.0","482.31"
"1998","49011000","Printed books, brochures, leaflets, etc, in single sheets","United States","","","270.0","3384.0","475.56"
"1998","08082000","Pears and quinces, fresh","Djibouti","","","2135.0","3018.0","424.13"
"1998","10030000","Barley","United States","","","500.0","2808.0","394.61"
"1998","41090000","Patent leather and patent laminated leather; metallized leather","Thailand","","","19.0","2610.0","366.79"
"1998","08071000","Melons(including watermelons)","Djibouti","","","1715.0","2463.0","346.13"
"1998","10070000","Grain sorghum","Israel","","","1300.0","2438.0","342.62"
"1998","41090000","Patent leather and patent laminated leather; metallized leather","Korea, Republic Of","","","13.0","2431.0","341.63"
"1998","62044200","Dresses of cotton","Israel","72.0","No.","50.0","2071.0","291.04"
"1998","10040000","Oats","Djibouti","","","700.0","1995.0","280.36"
"1998","09041200","Pepper, crushed or ground","Switzerland","","","50.0","1971.0","276.99"
"1998","14049000","Vegetable products, nes","Denmark","","","8.0","1939.0","272.49"
"1998","09041200","Pepper, crushed or ground","United Germany","","","102.0","1795.0","252.26"
"1998","08059000","Citrus fruit, fresh or dried, nes","Netherlands","","","464.0","1785.0","250.85"
"1998","07089000","Leguminous vegetables, fresh or chilled, nes","Djibouti","","","1246.0","1777.0","249.73"
"1998","14049000","Vegetable products, nes","South Africa","","","10.0","1768.0","248.46"
"1998","29011090","--- other acyclic haydrocarbons, satured, nes (excl. Gases)","Saudi Arabia","","","36.0","1593.0","223.87"
"1998","08071000","Melons(including watermelons)","Netherlands","","","1525.0","1526.0","214.45"
"1998","64051000","Footwear, nes, with leather or composition leather uppers","Saudi Arabia","28.0","Pair","25.0","1495.0","210.1"
"1998","12075000","Mustard seeds","United States","","","200.0","1441.0","202.51"
"1998","62041200","Women's or girls' suits of cotton","United States","21.0","No.","10.0","1405.0","197.45"
"1998","97050000","Collections and collector's pieces of zoological... Interest","Italy","","","30.0","1402.0","197.03"
"1998","65040000","Hats and other headgear, plaited or assembled by strips of any material","Saudi Arabia","","","75.0","1391.0","195.48"
"1998","08071000","Melons(including watermelons)","United Germany","","","714.0","1387.0","194.92"
"1998","07135000","Dried broad beans and horse beans, shelled","Israel","","","550.0","1329.0","186.77"
"1998","07039000","Leeks and other alliaceous vegetables, nes","Djibouti","","","1180.0","1277.0","179.46"
"1998","09041200","Pepper, crushed or ground","Djibouti","","","50.0","1277.0","179.46"
"1998","02045000","Fresh, chilled or frozen goat meat","Kuwait","","","45.0","1235.0","173.56"
"1998","28044000","Oxygen","Saudi Arabia","","","1000.0","1159.0","162.88"
"1998","97050000","Collections and collector's pieces of zoological... Interest","Switzerland","","","38.0","1157.0","162.6"
"1998","97050000","Collections and collector's pieces of zoological... Interest","Kenya","","","104.0","1106.0","155.43"
"1998","08054000","Grapefruit, fresh or dried","Djibouti","","","650.0","1070.0","150.37"
"1998","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","India","","","35.0","957.0","134.49"
"1998","02012000","Fresh or chilled unboned bovine meat (excl. Carcasses)","Saudi Arabia","","","50.0","953.0","133.93"
"1998","07131000","Dried peas, shelled","Israel","","","300.0","951.0","133.65"
"1998","69111000","Tableware and kitchenware, of porcelain or china","Djibouti","","","80.0","857.0","120.44"
"1998","33074100","Agarbatti and other odiferous preparations which operate by burning","Israel","","","20.0","758.0","106.52"
"1998","09109900","Other spices, nes","United Germany","","","40.0","747.0","104.98"
"1998","12129100","Sugar beet, fresh, dried, chilled or frozen","Djibouti","","","248.0","737.0","103.57"
"1998","04090000","Natural honey","Israel","","","26.0","728.0","102.31"
"1998","44151000","Cases, boxes, crates, drums and similar packings of wood; cable-drums","Italy","","","40.0","700.0","98.37"
"1998","52030000","Cotton, carded or combed","Djibouti","","","60.0","697.0","97.95"
"1998","04050000","Butter and other fats and oils derived from milk","Israel","","","16.0","672.0","94.44"
"1998","14049000","Vegetable products, nes","Cote D'ivoire","","","12.0","625.0","87.83"
"1998","12076000","Safflower seeds","Israel","","","180.0","608.0","85.44"
"1998","02031900","Fresh or chilled swine meat, nes (unboned)","Djibouti","","","125.0","586.0","82.35"
"1998","09062000","Cinnamon and cinnamon-tree flowers, crushed or ground","Yemen","","","70.0","543.0","76.31"
"1998","07031000","Onions and shallots, fresh or chilled","Israel","","","129.0","492.0","69.14"
"1998","09041200","Pepper, crushed or ground","Yemen","","","40.0","400.0","56.21"
"1998","28151100","Sodium hydroxide (caustic soda), solid","Kenya","","","90.0","363.0","51.01"
"1998","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Djibouti","","","9.0","283.0","39.77"
"1998","10089000","Other cereal, nes","Switzerland","","","90.0","235.0","33.03"
"1998","08059000","Citrus fruit, fresh or dried, nes","United Germany","","","82.0","214.0","30.07"
"1998","08071000","Melons(including watermelons)","Saudi Arabia","","","250.0","200.0","28.11"
"1998","11029000","Other cereal flour, nes","Yemen","","","40.0","200.0","28.11"
"1998","08044000","Avocados, fresh or dried","Djibouti","","","150.0","166.0","23.33"
