"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2007","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Algeria","","","335230.0","330600.0","1476601.76","163201.892193596","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","South Africa","","","317264.0","316790.0","1466284.1","162061.529449473","0.0","0.0"
"2007","01","1000 505","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","73500.0","73500.0","1457999.4","161145.860273882","0.0","0.0"
"2007","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Netherlands","","","350000.0","349300.0","1433701.97","158460.378880821","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Arab Emirates","","","320092.0","319672.0","1421122.71","157070.052057429","0.0","0.0"
"2007","01","1000 100","07020000","Tomatoes fresh or chilled","Djibouti","","","676320.0","561040.0","1342203.27","148347.455154349","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Germany","","","315083.0","313832.0","1336062.17","147668.708069454","0.0","0.0"
"2007","01","1071 100","01029000","LIVE BOVINE ANIMALS, OTHER THAN CATTLE AND BUFFALO","Jordan","441.0","UN","130095.0","130095.0","1335576.73","147615.054654774","0.0","0.0"
"2007","01","1000 100","07031000","Onions and shallots, fresh or chilled","Djibouti","","","811545.0","669432.0","1315701.55","145418.343888502","0.0","0.0"
"2007","01","1000 100","12074000","Sesamum seeds","Egypt","","","190000.0","189650.0","1306034.73","144349.915448125","0.0","0.0"
"2007","01","1000 100","15219090","--- OTHER BEESWAX , INSECT WAXES","United States","","","34667.0","34500.0","1299616.62","143640.551742432","0.0","0.0"
"2007","01","1071 100","12074000","Sesamum seeds","Israel","","","189999.24","189620.0","1298210.18","143485.104501697","0.0","0.0"
"2007","01","1000 100","12074000","Sesamum seeds","Djibouti","","","190000.0","189620.0","1294194.99","143041.324314467","0.0","0.0"
"2007","01","1071 100","17031000","Cane molasses resulting from the extraction or refining of sugar","Italy","","","503320.0","503320.0","1254882.6","138696.309559336","0.0","0.0"
"2007","01","1000 505","41062200","TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST)","Hong Kong","","","45382.0","44222.0","1252916.08","138478.959293522","0.0","0.0"
"2007","01","1000 100","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Italy","","","14812.0","14466.0","1252132.9","138392.398068017","0.0","0.0"
"2007","01","1071 100","12074000","Sesamum seeds","United Arab Emirates","","","190000.0","190000.0","1250046.48","138161.795815511","0.0","0.0"
"2007","01","1000 505","41022100","Pickled skins of sheep or lambs, without wool, not tanned","United Kingdom","","","8240.0","7990.0","1235904.6","136598.759905832","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Turkey","","","243491.0","243000.0","1225320.61","135428.960951402","0.0","0.0"
"2007","01","1000 505","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Netherlands","","M2","33705.0","32445.0","1126349.45","124490.141140842","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Saudi Arabia","","","299658.0","299000.0","1108323.25","122497.789493462","0.0","0.0"
"2007","01","1000 505","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","Hong Kong","","","105250.0","102888.0","1099187.72","121488.082054003","0.0","0.0"
"2007","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","242968.0","242000.0","1080179.1","119387.148114991","0.0","0.0"
"2007","01","1000 100","01029000","LIVE BOVINE ANIMALS, OTHER THAN CATTLE AND BUFFALO","Somalia","1000.0","UN","200000.0","200000.0","1066896.0","117919.029145529","0.0","0.0"
"2007","01","1000 100","12079900","Other oil seeds and oleaginous fruits, nes","Turkey","","","152304.0","152000.0","1045851.55","115593.084430297","0.0","0.0"
"2007","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Romania","","","2106.0","2032.0","1041272.29","115086.960221935","0.0","0.0"
"2007","01","1000 100","08051000","Oranges, fresh or dried","Djibouti","","","414835.0","346715.0","1029534.46","113789.632724339","0.0","0.0"
"2007","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Yemen","","","48560.0","48000.0","1025389.0","113331.454402776","0.0","0.0"
"2007","01","1000 505","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Israel","","","26110.0","25843.0","1022152.95","112973.788918731","0.0","0.0"
"2007","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United States","","","2382.0","2298.0","1013619.6","112030.637620611","0.0","0.0"
"2007","01","1000 505","63041900","Bedspreads (excl. knitted or crocheted)","Sweden","","M2","29205.0","27547.0","992311.75","109675.580534279","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Italy","","","323711.0","323000.0","979846.66","108297.872387458","0.0","0.0"
"2007","01","1000 100","52010000","Cotton, not carded or combed","Germany","","","100000.0","99448.0","957526.34","105830.911723421","0.0","0.0"
"2007","01","1071 100","12079900","Other oil seeds and oleaginous fruits, nes","Netherlands","","","220000.0","219780.0","940032.18","103897.363970954","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Canada","","","230460.0","230000.0","921866.4","101889.585198448","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Russian Federation","","","252506.0","251956.0","913016.67","100911.46589741","0.0","0.0"
"2007","01","1000 505","12079900","Other oil seeds and oleaginous fruits, nes","Israel","","","78604.0","76122.0","897481.01","99194.3819976348","0.0","0.0"
"2007","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Guatemala","","","64832.0","64000.0","891647.98","98549.6844501918","0.0","0.0"
"2007","01","1071 100","06031000","Fresh cut flowers and buds","Israel","918590.0","STM","33879.5","31027.0","874316.38","96634.1036948617","0.0","0.0"
"2007","01","1000 100","07132000","Dried chickpeas, shelled","Canada","","","154380.0","154000.0","859917.36","95042.6473026294","0.0","0.0"
"2007","01","1000 505","41041900","TANNED/CRUST HIDES&SKINS OF BOVINE...IN THE WET STATE...(EXCLUDING 410411","India","","","55210.0","53548.0","826559.0","91355.7036594936","0.0","0.0"
"2007","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","China","","","36435.0","36000.0","803157.48","88769.2430120362","0.0","0.0"
"2007","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","1315700.0","UN","1106.0","844.0","751359.94","83044.302972026","0.0","0.0"
"2007","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","United States","731165.0","UN","3247.0","2880.0","705082.57","77929.4815256916","0.0","0.0"
"2007","01","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Netherlands","","","21545.0","20270.5","697236.5","77062.2920742288","0.0","0.0"
