"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2006","34049000","Artificial waxes and prepared waxes, nes","Japan","","","17000.0","706547.71","80429.35"
"2006","10070000","Grain sorghum","Sudan","","","301164.0","705399.05","80298.59"
"2006","09093000","Seeds of cumin","Sudan","","","89196.0","701714.18","79879.13"
"2006","63041900","Bedspreads (excl. knitted or crocheted)","Malaysia","","","21730.0","699548.83","79632.64"
"2006","62041900","WOMEN'S OR GIRLS' SUITS OF OTHER TEXTILES, NES","United States","11137.0","No.","33370.0","696160.89","79246.97"
"2006","15219090","--- OTHER BEESWAX , INSECT WAXES","Netherlands","","","18000.0","694481.04","79055.75"
"2006","06022000","TREES,SHRUBS,BUSHES, GRAFTED OR NOT, OF KIND BEARING EDIBLE FRUIT OR NUTS","Sudan","42462.0","No.","132519.0","692059.1","78780.05"
"2006","25171000","Pebbles, gravel, shingle and flint","Hong Kong","","","10.0","689277.12","78463.36"
"2006","41041900","TANNED/CRUST HIDES&SKINS OF BOVINE...IN THE WET STATE...(EXCLUDING 410411","United Kingdom","","","83610.0","688597.96","78386.05"
"2006","72042100","Waste and scrap of stainless steel","India","","","90000.0","684336.6","77900.96"
"2006","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Switzerland","","","9755.0","679570.49","77358.42"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Congo","","","286000.0","677381.56","77109.24"
"2006","09011200","Decaffeinated coffee, not roasted","Sudan","","","33780.0","674884.01","76824.94"
"2006","08101000","Strawberries, fresh","Netherlands","","","37286.0","673337.31","76648.87"
"2006","02021000","Frozen bovine carcasses and half carcasses","Congo","","","37700.0","672951.56","76604.96"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Turkey","","","36000.0","672159.68","76514.81"
"2006","04029900","Sweetened milk and cream (excl. in solid form)","Somalia","","","871861.0","669976.27","76266.27"
"2006","63041900","Bedspreads (excl. knitted or crocheted)","United Kingdom","","","15643.0","667757.93","76013.74"
"2006","12059000","RAPE OR COLZA SEEDS, (EXCL LOW ERUCIC ACID RAPE OR COLZA );NES","United Arab Emirates","","","190380.0","667143.2","75943.77"
"2006","12059000","RAPE OR COLZA SEEDS, (EXCL LOW ERUCIC ACID RAPE OR COLZA );NES","Djibouti","","","95190.0","667097.6","75938.58"
"2006","41019000","OTHER, RAW HIDES ,INCLUDING BUTTS,BENDS AND BELLIES","South Africa","","","52245.0","666511.74","75871.88"
"2006","54075100","Unbleached or bleached woven fabrics, >=85% textured polyester","United States","","","27716.0","665307.22","75734.77"
"2006","15211000","Vegetable waxes (excl. triglycerides)","Germany","","","18000.0","663488.28","75527.71"
"2006","07061000","Carrots and turnips, fresh or chilled","Djibouti","","","500054.0","662763.68","75445.23"
"2006","15219090","--- OTHER BEESWAX , INSECT WAXES","United Kingdom","","","18000.0","660621.1","75201.33"
"2006","15211000","Vegetable waxes (excl. triglycerides)","United Kingdom","","","18000.0","659463.79","75069.59"
"2006","09103000","Turmeric (curcuma)","United Arab Emirates","","","150000.0","658875.0","75002.56"
"2006","84801000","Moulding boxes for metal foundry","Pakistan","","","31710.0","658610.44","74972.45"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","United Republic of Tanzania","","","300000.0","657300.0","74823.27"
"2006","63021000","Bed linen, knitted or crocheted","Netherlands","","","19900.0","654820.04","74540.97"
"2006","41071900","OTHER LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS :NES","China","","","21828.0","650807.68","74084.22"
"2006","07032000","Garlic, fresh or chilled","Sudan","","","169578.9","649974.23","73989.35"
"2006","12079900","Other oil seeds and oleaginous fruits, nes","Belgium","","","151886.0","649732.69","73961.85"
"2006","41012000","WHOLE HIDES AND SKINS ,WGT PER SKIN DRIED<8KG,D.SALTED <10KG FRESH/WET<16K","Swaziland","","","15460.0","647372.18","73693.15"
"2006","41139000","OTHER LEATHER PREPARED AFTER TANNING OR CRUSTING...NES","Italy","","","9429.0","646517.15","73595.81"
"2006","08052000","Mandarins, clementines, wilkings...etc, fresh or dried","Djibouti","","","294525.0","646349.05","73576.68"
"2006","12149000","Other forage products, nes","Yemen","","","585600.0","645236.53","73450.04"
"2006","12102000","Hop cones, ground, powdered or in pellets; lupulin","Israel","","","62163.6","645101.89","73434.71"
"2006","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Sweden","","","56274.1","644042.6","73314.13"
"2006","12074000","Sesamum seeds","Kuwait","","","95000.0","637461.49","72564.97"
"2006","07139000","Dried leguminous vegetables, shelled, nes","Yemen","","","85200.0","634768.41","72258.4"
"2006","20055900","Beans, unshelled, preserved other than by vinegar, etc, not frozen","United Arab Emirates","","","178710.0","631433.38","71878.76"
"2006","13012000","Natural gum arabic","China","","","100000.0","630755.82","71801.63"
"2006","08051000","Oranges, fresh or dried","Sudan","","","140174.0","626994.78","71373.5"
"2006","68041000","Millstones and grindstones for milling, grinding or pulping","Denmark","","","107244.0","621642.53","70764.23"
"2006","54076900","OTHER WOVEN FABRICS OF SYNTH'C YARN >=85% TEXTRD/NON-TEXTRD POLYSTR FILMNT","United States","","","34509.0","621320.76","70727.6"
"2006","14049000","Vegetable products, nes","Israel","","","2386.28","619704.91","70543.66"
"2006","07133900","Dried beans, shelled, nes","United States","","","115000.0","618833.43","70444.46"
"2006","41012000","WHOLE HIDES AND SKINS ,WGT PER SKIN DRIED<8KG,D.SALTED <10KG FRESH/WET<16K","Netherlands","","","20920.7","612406.0","69712.8"
"2006","07139000","Dried leguminous vegetables, shelled, nes","Canada","","","115000.0","611612.95","69622.52"
"2006","40119900","NEW PNEUMATIC TYRES, OF RUBBER, NES (EXCL. OF HERRING-BONE, ETC, TREAD)","Germany","750.0","No.","33975.0","611375.04","69595.44"
"2006","10089000","Other cereal, nes","United States","","","123891.6","611227.05","69578.59"
"2006","41133000","LEATHER OF REPTILES PREPARED AFTER TANNING OR CRUSTING...","France","","","272.0","609959.32","69434.28"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Hong Kong","","","36000.0","606345.61","69022.92"
"2006","07133100","Dried beans, shelled","United Arab Emirates","","","115000.0","606199.5","69006.28"
"2006","14049000","Vegetable products, nes","Thailand","","","2316.95","603235.58","68668.89"
"2006","09022000","Green tea,whether or not flavoured, nes","United Kingdom","","","52900.0","599257.44","68216.04"
"2006","41012000","WHOLE HIDES AND SKINS ,WGT PER SKIN DRIED<8KG,D.SALTED <10KG FRESH/WET<16K","Switzerland","","","21868.15","596645.6","67918.72"
"2006","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Indonesia","","","10075.0","588172.9","66954.24"
"2006","12074000","Sesamum seeds","Viet Nam","","","76152.0","580520.37","66083.12"
"2006","12079900","Other oil seeds and oleaginous fruits, nes","Russian Federation","","","219780.0","578839.8","65891.81"
"2006","07122000","Dried onions","Sudan","","","140300.0","578469.37","65849.64"
"2006","11029000","Other cereal flour, nes","Israel","","","128834.0","573995.36","65340.35"
"2006","63022100","Printed bed-linen of cotton (excl. knitted or crocheted)","Poland","","","16812.0","573405.94","65273.25"
"2006","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Spain","","","21143.0","571977.15","65110.61"
"2006","84311000","Parts of machinery of 84.25","Djibouti","","","350.0","571210.04","65023.28"
"2006","41132000","LEATHER OF SWINE PREPARED AFTER TANNING OR CRUSTING ...","Italy","","","3705.0","570914.5","64989.64"
"2006","06021000","UNROOTED CUTTINGS AND SLIPS","Japan","752800.0","No.","3437.0","568856.62","64755.38"
"2006","63021000","Bed linen, knitted or crocheted","France","","","17231.0","568322.76","64694.61"
"2006","12040000","Linseed","United Arab Emirates","","","110030.0","565303.75","64350.95"
"2006","12040000","Linseed","Canada","","","110000.0","565237.53","64343.41"
"2006","07133900","Dried beans, shelled, nes","Morocco","","","110000.0","559269.15","63664.0"
"2006","96020090","---Other worked vegetables or mineral carving (excluding hand made)","Congo","","","3346.0","556428.49","63340.64"
"2006","52030000","Cotton, carded or combed","Thailand","","","59692.0","555347.67","63217.6"
"2006","62043200","WOMEN'S OR GIRLS' JACKETS AND BLAZERS OF COTTON","United States","57298.0","No.","32119.7","555287.18","63210.72"
"2006","03053000","Fish fillets, dried, salted or in brine, but not smoked","Sudan","","","117800.0","553664.18","63025.96"
"2006","06021000","UNROOTED CUTTINGS AND SLIPS","Norway","689100.0","No.","2522.0","553310.64","62985.72"
"2006","15211000","Vegetable waxes (excl. triglycerides)","Netherlands","","","18000.0","552774.6","62924.7"
"2006","74040000","Copper waste and scrap","United Arab Emirates","","","109000.0","552510.55","62894.64"
"2006","07132000","Dried chickpeas, shelled","Iran, Islamic Republic of","","","110000.0","551020.14","62724.98"
"2006","10082000","Millet","Israel","","","138057.3","550319.83","62645.26"
"2006","74040000","Copper waste and scrap","India","","","26000.0","547506.72","62325.03"
"2006","96020090","---Other worked vegetables or mineral carving (excluding hand made)","South Africa","","","3053.0","543404.66","61858.08"
"2006","07132000","Dried chickpeas, shelled","Egypt","","","110000.0","537100.44","61140.44"
"2006","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Netherlands","","","46470.0","532852.58","60656.89"
"2006","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Spain","","","5247.0","531242.55","60473.61"
"2006","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Djibouti","","","7700.0","530839.1","60427.69"
"2006","07031000","Onions and shallots, fresh or chilled","Sudan","","","169264.0","528305.39","60139.26"
"2006","06021000","UNROOTED CUTTINGS AND SLIPS","Poland","765200.0","No.","2086.0","527355.69","60031.16"
"2006","01069000","LIVE ANIMALS NES","Yemen","307.0","No.","71400.0","521053.41","59313.74"
"2006","12074000","Sesamum seeds","Lebanon","","","76000.0","520674.02","59270.55"
"2006","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","Germany","","","14569.99","518071.57","58974.3"
"2006","07132000","Dried chickpeas, shelled","United States","","","15501.56","516662.84","58813.94"
"2006","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Italy","","","33450.0","516187.52","58759.83"
"2006","54078200","Dyed woven fabrics, <85% synthetic filaments, mixed with cotton","Italy","","","16751.11","515685.58","58702.7"
"2006","41062200","TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST)","Italy","","","5121.5","514250.44","58539.33"
"2006","41079100","OTHER LEATHER FURTHER PREPARED INCLUDING SIDES..FULL GRAINS,UNSPLIT","Italy","","","9070.0","513240.97","58424.42"
"2006","41044900","TANNED/CRUST HIDES&SKIN OF BOVINE...DRY STATE.(CRUST)..NES","Italy","","","8772.0","511859.92","58267.21"
"2006","23061000","Oil-cake and other solid residues of cotton seeds","Saudi Arabia","","","359940.0","506270.33","57630.92"
"2006","07132000","Dried chickpeas, shelled","Algeria","","","83832.0","504937.32","57479.18"
"2006","07139000","Dried leguminous vegetables, shelled, nes","Belgium","","","114770.0","503342.23","57297.6"
"2006","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Pakistan","","","9887.0","500300.4","56951.34"
"2006","06031000","Fresh cut flowers and buds","Brazil","560967.0","No.","21086.0","499341.51","56842.18"
"2006","09022000","Green tea,whether or not flavoured, nes","Pakistan","","","34700.0","495931.04","56453.95"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Cuba","","","18000.0","487597.64","55505.33"
"2006","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Netherlands","","","850.05","482844.31","54964.23"
"2006","12022000","Shelled ground-nuts, not roasted or otherwise cooked","Yemen","","","69000.0","482070.09","54876.1"
"2006","09092000","Seeds of coriander","Yemen","","","129606.3","481891.2","54855.74"
"2006","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","Spain","","","9824.0","481554.54","54817.41"
"2006","07131000","Dried peas, shelled","South Africa","","","109790.0","476632.31","54257.1"
"2006","54078200","Dyed woven fabrics, <85% synthetic filaments, mixed with cotton","Portugal","","","18399.0","471660.57","53691.14"
"2006","06012000","BULBS, TUBERS... RHIZOMES IN GROWTH OR FLOWER; CHICORY PLANTS AND ROOTS","United Arab Emirates","373480.0","No.","7068.25","470960.26","53611.42"
"2006","12079900","Other oil seeds and oleaginous fruits, nes","Spain","","","114000.0","468647.22","53348.12"
"2006","41012000","WHOLE HIDES AND SKINS ,WGT PER SKIN DRIED<8KG,D.SALTED <10KG FRESH/WET<16K","Greece","","","39623.0","467398.12","53205.93"
"2006","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Poland","","","14523.0","466523.03","53106.31"
"2006","41062200","TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST)","Hong Kong","","","19204.0","465514.9","52991.55"
"2006","02041000","Fresh or chilled lamb carcasses and half carcasses","Congo","","","16757.0","463006.14","52705.97"
"2006","63022100","Printed bed-linen of cotton (excl. knitted or crocheted)","United States","","","13524.0","458942.75","52243.42"
"2006","09019000","Coffee husks and skins,coffee substitutes containing coffee","Russian Federation","","","18000.0","458571.78","52201.19"
"2006","04070000","BIRDS' EGGS, IN SHELL, FRESH, PRESERVED OR COOKED","Sudan","360000.0","No.","18000.0","455658.04","51869.5"
"2006","12074000","Sesamum seeds","Swaziland","","","76000.0","453977.79","51678.23"
"2006","63023100","Bed linen of cotton (excl. printed, knitted or crocheted)","France","","","13396.0","453792.05","51657.09"
"2006","52081200","UNBLEACHED PLAIN COTTON WEAVE, WITH >=85% COTTON, >100G/M2 BUT < 200G/M2","China","","","33984.0","447049.31","50889.54"
"2006","09109900","Other spices, nes","Turkey","","","29500.0","443471.43","50482.25"
"2006","01041000","LIVE SHEEP","Egypt","1600.0","No.","45008.0","443437.58","50478.4"
"2006","07131000","Dried peas, shelled","Yemen","","","117000.8","443172.34","50448.2"
"2006","12074000","Sesamum seeds","Cyprus","","","57000.0","443154.28","50446.15"
"2006","07082000","Beans, fresh or chilled","Morocco","","","168000.0","441922.32","50305.91"
"2006","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Syrian Arab Republic","","","48000.0","439220.0","49998.29"
"2006","76012000","Aluminium alloys, unwrought","United States","","","20000.0","438910.0","49963.0"
"2006","84801000","Moulding boxes for metal foundry","United Arab Emirates","","","17660.0","438846.53","49955.78"
"2006","01011000","LIVE HORSES,ASSESS MULES,AND HINNIES:PURE-BRED BREEDING ANMALS","Sudan","416.0","No.","83200.0","438232.7","49885.9"
"2006","04090000","Natural honey","Saudi Arabia","","","15930.05","435379.1","49561.07"
"2006","22011000","MINERAL WATERS AND AERATED WATERS, UNSWEETENED","United States","45910.0","Lit.","94172.5","435050.74","49523.69"
"2006","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Belgium","","","30048.0","433549.0","49352.74"
"2006","41019000","OTHER, RAW HIDES ,INCLUDING BUTTS,BENDS AND BELLIES","Greece","","","34430.0","433457.01","49342.27"
"2006","05090000","Natural sponges of animal origin","Hong Kong","","","120.0","430381.7","48992.19"
"2006","09093000","Seeds of cumin","Yemen","","","41976.0","429716.45","48916.46"
"2006","04090000","Natural honey","Japan","","","100.0","429666.3","48910.75"
"2006","71049000","Synthetic... precious or semi-precious stones, worked but not set...","United States","","","174.4","427570.43","48672.17"
"2006","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Portugal","","","17786.0","426260.24","48523.03"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Cyprus","","","18000.0","424838.77","48361.22"
"2006","05079000","Tortoise-shell, whalebone and whalebone-hair, etc, unworked","United States","","","145.0","423782.94","48241.03"
"2006","41079900","OTHER LEATHER FURTHER PREPARED INC.PARCHEMENT...NES","Sri Lanka","","","521.1","420560.31","47874.18"
"2006","07132000","Dried chickpeas, shelled","Israel","","","90868.9","419502.37","47753.75"
"2006","09101000","Ginger","India","","","48000.0","417786.32","47558.4"
"2006","30022000","Vaccines for human medicine","Rwanda","","","2447.0","411365.69","46827.52"
"2006","09109900","Other spices, nes","Yemen","","","69900.0","410489.89","46727.82"
"2006","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Netherlands","","","12360.0","409975.27","46669.24"
"2006","08072000","Papaws (papayas), fresh","Djibouti","","","234187.0","407148.21","46347.42"
"2006","07131000","Dried peas, shelled","Algeria","","","104972.0","406264.32","46246.81"
"2006","07132000","Dried chickpeas, shelled","Ukraine","","","88000.0","405839.28","46198.42"
"2006","02101200","Bellies and cuts thereof of swine, salted... or smoked","Romania","","","4500.0","403333.7","45913.2"
"2006","61099000","T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United Kingdom","20080.0","No.","5365.05","402712.42","45842.48"
"2006","74040000","Copper waste and scrap","United States","","","15000.0","394690.5","44929.31"
"2006","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","Netherlands","","","12360.0","393883.1","44837.4"
"2006","06021000","UNROOTED CUTTINGS AND SLIPS","United Kingdom","520900.0","No.","1764.0","392460.37","44675.44"
"2006","61059000","MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","18568.0","No.","26220.5","391224.98","44534.81"
"2006","41079900","OTHER LEATHER FURTHER PREPARED INC.PARCHEMENT...NES","United States","","","117000.0","390301.0","44429.63"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Greece","","","88313.0","389513.73","44340.02"
"2006","41044900","TANNED/CRUST HIDES&SKIN OF BOVINE...DRY STATE.(CRUST)..NES","United Kingdom","","","7649.0","385635.16","43898.5"
"2006","52081900","Unbleached woven cotton fabrics, nes, with >=85% cotton","Belgium","","","19260.0","384364.71","43753.88"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Switzerland","","","109832.8","383669.7","43674.76"
"2006","09103000","Turmeric (curcuma)","Yemen","","","97180.5","380163.01","43275.58"
"2006","11043000","Cereal germ, whole, rolled, flaked or ground","United States","","","37747.06","377485.7","42970.81"
"2006","13012000","Natural gum arabic","Thailand","","","20400.0","377355.1","42955.95"
"2006","05119990","---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1","United States","","","278.0","375614.37","42757.79"
"2006","06031000","Fresh cut flowers and buds","Kenya","178304.0","No.","5204.5","373554.35","42523.29"
"2006","72069000","Iron and non-alloy steel, in primary forms (excl. ingots), nes","India","","","17000.0","373141.5","42476.29"
"2006","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","Pakistan","","","39123.0","372966.41","42456.36"
"2006","52081100","Unbleached plain cotton weave, with >=85% cotton, =<100g/m2","Belgium","","","19026.0","372167.45","42365.41"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Bangladesh","","","18000.0","369075.93","42013.49"
"2006","09092000","Seeds of coriander","Kenya","","","105000.0","368909.8","41994.58"
"2006","10089000","Other cereal, nes","Italy","","","80450.0","365669.46","41625.72"
"2006","09011200","Decaffeinated coffee, not roasted","Saudi Arabia","","","18000.0","362157.59","41225.95"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Nepal","","","18000.0","362087.43","41217.96"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Yugoslavia","","","87824.0","361822.82","41187.84"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Iceland","","","18600.0","359790.98","40956.55"
"2006","09041100","Dried pepper (excl. crushed or ground)","Netherlands","","","79983.0","358876.02","40852.39"
"2006","09101000","Ginger","Djibouti","","","60588.0","352618.45","40140.07"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Viet Nam","","","18000.0","352053.35","40075.74"
"2006","05100090","--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS","United Kingdom","","","100.0","351622.8","40026.73"
"2006","96031090","--- BROOMS AND BRUSHES CONISTING OR TWIGS WITH OUT HANDLES","United States","845.0","No.","25466.0","351156.18","39973.61"
"2006","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES, NES","Italy","4400.0","No.","1267.0","350772.87","39929.98"
"2006","41033000","RAW HIDES AND SKINS OF SWINE DRIED.LIMED,PICKLED,SALTED OR FRESH...","China","","","38340.0","349715.92","39809.66"
"2006","76020000","Aluminium waste and scrap","Djibouti","","","41930.0","349375.17","39770.87"
"2006","07082000","Beans, fresh or chilled","Italy","","","51651.0","346161.09","39405.0"
"2006","54071000","Woven fabrics of high tenacity yarn of nylon... or of polyesters","China","","","11573.0","344591.57","39226.33"
"2006","10089000","Other cereal, nes","Saudi Arabia","","","71500.0","344180.44","39179.53"
"2006","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Ukraine","","","1013.9","342951.46","39039.63"
"2006","59031000","Textile fabrics impregnated... with polyvinyl chloride","India","","","23445.5","335496.43","38190.99"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Iran, Islamic Republic of","","","18000.0","334337.44","38059.06"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Singapore","","","18000.0","333332.16","37944.63"
"2006","07133900","Dried beans, shelled, nes","India","","","89820.0","332302.31","37827.39"
"2006","09101000","Ginger","South Africa","","","48980.0","331980.95","37790.81"
"2006","73089090","--- STRUCTURES AND PARTS OF STRUCTURES, NES OF IRON OR STEEL","China","","","35000.0","331683.66","37756.97"
"2006","64059000","FOOTWEAR, NES","Sudan","6770.0","Pair","10346.0","331419.32","37726.88"
"2006","72069000","Iron and non-alloy steel, in primary forms (excl. ingots), nes","United States","","","20940.0","331078.99","37688.14"
"2006","71101900","Platinum in semi-manufactured forms","United Kingdom","","","1.58","330706.27","37645.71"
"2006","72041000","Waste and scrap of cast iron","United Arab Emirates","","","721200.0","328723.68","37420.02"
"2006","12072000","Cotton seeds","Saudi Arabia","","","283186.0","328297.25","37371.48"
"2006","44219090","--- OTHER ARTICLES OF WOOD ,NES","Italy","","","17050.0","327654.69","37298.34"
"2006","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","940.0","327230.15","37250.01"
"2006","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Albania","","","18000.0","324343.28","36921.38"
"2006","64022000","FOOTWEAR WITH UPPER STRAPS/THONGS PLUGGED INTO SOLES,OF RUBBER OR PLASTICS","Italy","5491.0","Pair","3105.0","323873.48","36867.9"
"2006","78041900","Lead plates, lead sheets, strip and foil, nes","United Arab Emirates","","","39510.0","321311.71","36576.29"
"2006","68029300","Worked granite","Taiwan, Province of China","","","90666.0","321083.82","36550.35"
"2006","12010000","Soya beans","Djibouti","","","90247.0","319561.63","36377.07"
"2006","06031000","Fresh cut flowers and buds","Hungary","100100.0","No.","5241.0","318380.82","36242.65"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Hungary","","","83832.0","317464.09","36138.3"
"2006","14049000","Vegetable products, nes","India","","","1339.0","314520.49","35803.21"
"2006","44201010","---HAND MADE","France","","","3997.0","313862.25","35728.28"
"2006","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Sierra Leone","","","32000.0","312503.92","35573.66"
"2006","09041200","Pepper, crushed or ground","Israel","","","11978.8","311966.3","35512.46"
"2006","02044300","Frozen boned meat of sheep","United Arab Emirates","","","11000.0","309358.72","35215.63"
"2006","85481000","WASTE/SCRAP OF PRIMARY CELLS/BATTERIES/ACCUM;SPENT PRIMARY CELLS,BATTERIES","United Arab Emirates","","","808500.0","308387.11","35105.02"
"2006","12021000","Ground-nuts in shell, not roasted or otherwise cooked","United Arab Emirates","","","16000.0","307249.45","34975.52"
"2006","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","369000.0","No.","1439.0","306011.36","34834.58"
"2006","72044900","Ferrous waste and scrap, nes","Djibouti","","","137000.0","304399.39","34651.09"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Senegal","","","66000.0","304164.63","34624.36"
"2006","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","United Kingdom","","","75954.0","303610.87","34561.32"
"2006","72044900","Ferrous waste and scrap, nes","India","","","86030.0","302758.32","34464.28"
"2006","54076900","OTHER WOVEN FABRICS OF SYNTH'C YARN >=85% TEXTRD/NON-TEXTRD POLYSTR FILMNT","Italy","","","16766.25","297970.82","33919.29"
"2006","06031000","Fresh cut flowers and buds","France","302460.0","No.","4012.59","296377.18","33737.88"
"2006","14049000","Vegetable products, nes","Kuwait","","","951.9","292669.74","33315.85"
"2006","05111000","Bovine semen","Denmark","","","175.0","291500.13","33182.71"
"2006","63021000","Bed linen, knitted or crocheted","Germany","","","9186.0","291454.5","33177.51"
"2006","02102000","Meat of bovine animals, salted... or smoked","United Arab Emirates","","","11100.0","289661.46","32973.4"
"2006","07102900","Leguminous vegetables, shelled or unshelled, frozen, nes","South Africa","","","66000.0","289631.1","32969.95"
"2006","07102900","Leguminous vegetables, shelled or unshelled, frozen, nes","Djibouti","","","66000.0","289548.6","32960.56"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Monaco","","","110000.0","289297.8","32932.01"
"2006","07099000","Other vegetables, fresh or chilled, nes","Djibouti","","","297467.0","287620.55","32741.08"
"2006","06031000","Fresh cut flowers and buds","Russian Federation","376050.0","No.","12935.0","287291.72","32703.65"
"2006","64069900","NON-WOOD PARTS OF FOOTWEAR (EXC.OUTER SOLES/HEELS OF PLASTICS/RUBBER/UPPER","Canada","","","1372.0","286167.84","32575.71"
"2006","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","1011.0","283324.72","32252.07"
"2006","22030000","BEER MADE FROM MALT","Djibouti","24980.0","Lit.","31950.0","283076.82","32223.85"
"2006","40111000","NEW PNEUMATIC TYRES, OF RUBBER OF A KIND USED ON MOTOR CARS","Sri Lanka","440.0","No.","11490.0","282915.02","32205.43"
"2006","13012000","Natural gum arabic","Egypt","","","24600.0","281537.2","32048.58"
"2006","09021000","Green tea,whether or not flavoured, in immediate packings","Djibouti","","","23070.0","281204.97","32010.77"
"2006","07133300","Dried kidney beans, incl. white pea beans, shelled","Zimbabwe","","","110000.0","279689.63","31838.27"
"2006","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","Romania","","","529.0","278298.45","31679.9"
"2006","52081100","Unbleached plain cotton weave, with >=85% cotton, =<100g/m2","Germany","","","12563.2","277719.76","31614.03"
"2006","96020090","---Other worked vegetables or mineral carving (excluding hand made)","Kenya","","","1481.0","277612.38","31601.81"
"2006","06031000","Fresh cut flowers and buds","Portugal","82860.0","No.","4195.0","277023.39","31534.76"
"2006","08134000","Other dried fruit, nes","Yemen","","","19960.0","276119.04","31431.81"
"2006","11042200","Other worked grains of oats, nes","Djibouti","","","100777.0","274727.94","31273.46"
"2006","63021000","Bed linen, knitted or crocheted","Poland","","","8510.0","273200.68","31099.6"
"2006","74032100","Brass, unwrought","India","","","21000.0","273178.78","31097.11"
"2006","63022900","Printed bed-linen of other textiles (excl. knitted or crocheted)","Italy","","","8898.0","270085.13","30744.95"
