"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2002","09011100","Coffee, not roasted or decaffeinated","Spain","","","432000.0","4977709.04","580978.67"
"2002","09011100","Coffee, not roasted or decaffeinated","Jordan","","","504000.0","4883581.46","569992.47"
"2002","52010000","Cotton, not carded or combed","Egypt","","","6980342.0","4787391.81","558765.59"
"2002","10089000","Other cereal, nes","Yemen","","","593500.0","4747508.27","554110.54"
"2002","07102200","Shelled or unshelled beans, frozen","Italy","","","556116.0","4548947.55","530935.31"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Netherlands","","","1630038.0","4509881.85","526375.71"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United Arab Emirates","","","262435.0","4505887.55","525909.52"
"2002","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","15000000.0","4477979.25","522652.17"
"2002","09011100","Coffee, not roasted or decaffeinated","Norway","","","288000.0","4453797.16","519829.73"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","China","","","15337.0","4180773.6","487963.49"
"2002","52010000","Cotton, not carded or combed","India","","","499996.0","4134876.45","482606.56"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","China","","","47641.0","4069562.83","474983.41"
"2002","12072000","Cotton seeds","India","","","642732.0","4045675.2","472195.34"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Spain","","","49157.0","3844809.8","448751.11"
"2002","07102200","Shelled or unshelled beans, frozen","United Germany","","","299730.0","3612249.47","421607.59"
"2002","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Switzerland","","","108789.0","3590509.13","419070.14"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Tunisia","","","195000.0","3520136.71","410856.55"
"2002","41052000","Sheep or lamb skin leather, prepared after tanning","Japan","","","6392.0","3363322.14","392553.76"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","China","","","26764.0","3334690.6","389212.0"
"2002","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Italy","","","32335.0","3323738.69","387933.74"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United Germany","","","233292.0","3305792.21","385839.1"
"2002","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Djibouti","","","38624.0","3215865.6","375343.22"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Italy","","","24847.0","3144822.51","367051.34"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Indonesia","","","39548.0","3135554.2","365969.58"
